name ra dec
769 151.2093505859375 11.158193588256836
770 116.22756958007812 44.3176155090332
771 309.21942138671875 -0.47924500703811646
772 150.89468383789062 5.042241096496582
773 165.07508850097656 23.301494598388672
774 209.5298309326172 43.335052490234375
775 258.8195495605469 34.445343017578125
776 167.60011291503906 15.084220886230469
777 174.31385803222656 -2.909893035888672
778 203.18849182128906 47.372955322265625
779 125.54093933105469 55.87866973876953
780 25.465208053588867 14.027144432067871
781 120.64956665039062 47.85945129394531
782 134.49725341796875 23.914165496826172
783 190.0450439453125 10.736591339111328
784 242.2242431640625 0.6945580244064331
785 173.60122680664062 61.66680145263672
786 337.1309509277344 -0.12377200275659561
787 241.569580078125 51.41547393798828
788 175.273193359375 25.884973526000977
789 181.7580108642578 21.690311431884766
790 344.6451416015625 0.8829879760742188
791 142.04421997070312 8.608428955078125
792 205.3260040283203 65.6941909790039
793 306.7659606933594 14.385574340820312
794 140.35162353515625 1.6429580450057983
795 208.12501525878906 18.78687858581543
796 140.2105712890625 24.068634033203125
797 331.5075988769531 -7.553382873535156
798 40.26356506347656 0.4575999975204468
799 182.62014770507812 2.9150590896606445
800 219.8433837890625 29.165746688842773
801 142.00048828125 3.9878170490264893
802 254.83323669433594 37.72575378417969
803 125.1612319946289 52.45176315307617
804 123.19819641113281 7.371117115020752
805 137.29208374023438 56.50740051269531
806 251.67832946777344 26.23253059387207
807 320.4498291015625 -6.762935161590576
808 168.59974670410156 8.185791969299316
809 211.59353637695312 -1.208556056022644
810 170.85340881347656 29.17029571533203
811 214.5797119140625 33.48575210571289
812 252.29367065429688 19.61334800720215
813 213.3694610595703 22.234941482543945
814 224.4368133544922 37.061065673828125
815 338.3704528808594 0.017872000113129616
816 200.83851623535156 25.00762176513672
817 216.29090881347656 25.890121459960938
818 150.79788208007812 16.338029861450195
819 56.15620803833008 -0.9472190141677856
820 228.93319702148438 -1.31427800655365
821 154.7255401611328 57.44659423828125
822 223.62344360351562 44.72126770019531
823 28.307594299316406 -8.972381591796875
824 139.26983642578125 0.887374997138977
825 242.1663818359375 20.7242488861084
826 259.0940856933594 55.20372772216797
827 206.7022705078125 41.588008880615234
828 250.28790283203125 27.60576820373535
829 3.8605310916900635 0.30366599559783936
830 190.08480834960938 41.99216842651367
831 139.14549255371094 16.879484176635742
832 141.58331298828125 21.594974517822266
833 165.38658142089844 7.339898109436035
834 186.26341247558594 16.40188217163086
835 313.64404296875 -1.1069109439849854
836 221.26197814941406 50.403255462646484
837 155.71646118164062 58.47230529785156
838 119.43357849121094 48.84096908569336
839 145.3389892578125 56.67909622192383
840 18.272104263305664 26.21522331237793
841 225.35264587402344 56.33047866821289
842 174.97898864746094 25.119028091430664
843 190.24880981445312 60.24050521850586
844 200.55238342285156 9.952444076538086
845 127.83198547363281 34.437896728515625
846 225.27313232421875 28.77920913696289
847 177.01470947265625 53.01293182373047
848 209.67262268066406 1.7212539911270142
849 211.093505859375 62.87295913696289
850 330.1832275390625 13.054412841796875
851 203.80352783203125 44.07147216796875
852 125.814697265625 46.3659782409668
853 160.9748077392578 16.83600425720215
854 137.73431396484375 25.763233184814453
855 177.31553649902344 42.557228088378906
856 199.07386779785156 16.136850357055664
857 215.0322265625 48.8120231628418
858 250.07757568359375 13.108388900756836
859 131.8558807373047 1.0587639808654785
860 143.4512481689453 8.792766571044922
861 180.44842529296875 3.33640193939209
862 346.9375305175781 -0.8563200235366821
863 135.7134246826172 10.124917984008789
864 187.9640350341797 39.18777847290039
865 353.4551696777344 -0.565447986125946
866 213.2976837158203 62.81940841674805
867 327.80670166015625 -1.2016220092773438
868 208.7472686767578 -3.1755149364471436
869 199.02301025390625 5.7435808181762695
870 180.73516845703125 7.3441481590271
871 158.51217651367188 16.855371475219727
872 40.49971008300781 -7.555247783660889
873 138.36761474609375 39.74555206298828
874 242.30795288085938 47.69214630126953
875 233.33802795410156 8.413437843322754
876 135.08905029296875 49.105979919433594
877 186.53343200683594 -0.10063000023365021
878 196.84774780273438 9.96434497833252
879 182.03201293945312 12.767317771911621
880 120.49996948242188 21.652238845825195
881 253.8687744140625 24.830854415893555
882 20.83626937866211 0.4273129999637604
883 202.2111358642578 23.163982391357422
884 237.5871124267578 4.336654186248779
885 213.58973693847656 52.49448013305664
886 219.85765075683594 1.73969304561615
887 0.3498460054397583 -10.416147232055664
888 157.42190551757812 29.006698608398438
889 228.85044860839844 58.868309020996094
890 168.20431518554688 19.328231811523438
891 222.80072021484375 17.26711654663086
892 238.8674774169922 22.551958084106445
893 225.13246154785156 48.613037109375
894 148.3477020263672 61.82793045043945
895 205.7772979736328 5.09788179397583
896 209.35948181152344 4.5948591232299805
897 197.7316131591797 -1.4568040370941162
898 141.31417846679688 49.59439468383789
899 130.14578247070312 34.45361328125
900 173.21917724609375 19.989896774291992
901 106.8463134765625 11.942304611206055
902 202.61740112304688 46.304996490478516
903 206.94100952148438 22.815195083618164
904 163.51710510253906 57.672149658203125
905 207.2242431640625 52.668731689453125
906 205.17001342773438 55.06391525268555
907 149.9370880126953 35.5325813293457
908 245.52407836914062 27.65220069885254
909 148.45582580566406 45.19260025024414
910 129.0259246826172 39.15187454223633
911 44.125850677490234 -8.176725387573242
912 170.32327270507812 26.020925521850586
913 201.9849395751953 65.97392272949219
914 146.6820831298828 23.889999389648438
915 240.10089111328125 2.7989840507507324
916 160.0782012939453 30.121416091918945
917 191.98158264160156 9.224226951599121
918 216.5469512939453 8.271377563476562
919 324.9841003417969 12.841339111328125
920 212.87420654296875 30.466102600097656
921 163.38548278808594 47.010433197021484
922 146.81060791015625 18.84245491027832
923 175.99537658691406 34.109031677246094
924 136.52020263671875 27.05569839477539
925 140.25125122070312 0.3896859884262085
926 192.7698516845703 19.769617080688477
927 1.8242629766464233 -0.8604940176010132
928 215.60986328125 12.608560562133789
929 235.8623046875 49.753509521484375
930 235.07591247558594 -1.9433469772338867
931 225.57273864746094 54.95013427734375
932 156.8085174560547 43.16101837158203
933 120.74150085449219 7.468145847320557
934 156.57408142089844 43.58606719970703
935 242.8716278076172 30.083898544311523
936 49.18979263305664 -0.09815800189971924
937 164.36607360839844 6.646909236907959
938 146.34486389160156 33.75613784790039
939 207.38043212890625 34.92389678955078
940 144.40309143066406 -0.1255979984998703
941 192.98904418945312 15.957784652709961
942 221.7885284423828 10.640151977539062
943 139.2880859375 4.023406028747559
944 205.1607666015625 35.98582077026367
945 240.2381591796875 11.929062843322754
946 25.52037811279297 1.2206419706344604
947 198.2474365234375 1.506248950958252
948 158.96319580078125 37.94492721557617
949 129.52627563476562 35.193477630615234
950 234.7067108154297 39.13325119018555
951 193.78375244140625 62.34733200073242
952 172.0493621826172 9.492880821228027
953 201.6116180419922 -2.5786008834838867
954 125.569091796875 6.0624680519104
955 130.01002502441406 34.76691818237305
956 203.6711883544922 14.659955978393555
957 150.76512145996094 33.201499938964844
958 188.99293518066406 37.03596115112305
959 155.68601989746094 -0.12651899456977844
960 215.20523071289062 19.823841094970703
961 204.0522918701172 6.492673873901367
962 167.72840881347656 45.84895706176758
963 178.25570678710938 25.17510986328125
964 158.83628845214844 27.590349197387695
965 215.90213012695312 41.3752326965332
966 49.957191467285156 -6.916452884674072
967 248.7757110595703 16.133607864379883
968 4.487112045288086 -0.7897589802742004
969 154.08396911621094 45.54935836791992
970 125.91362762451172 24.366344451904297
971 156.2581787109375 39.123008728027344
972 200.2101287841797 31.791133880615234
973 178.86053466796875 57.235504150390625
974 133.06475830078125 16.733898162841797
975 140.44981384277344 3.2968409061431885
976 177.35983276367188 40.488460540771484
977 9.497962951660156 15.928645133972168
978 191.57630920410156 32.48241424560547
979 174.59881591796875 1.656885027885437
980 199.4201202392578 26.96784210205078
981 203.54904174804688 2.4195799827575684
982 151.2675018310547 25.72882652282715
983 241.3397674560547 13.701648712158203
984 193.0256805419922 55.60087203979492
985 131.1630859375 45.15727996826172
986 57.9624137878418 -6.2240071296691895
987 119.47815704345703 29.371686935424805
988 204.33914184570312 21.209318161010742
989 138.2398681640625 22.625831604003906
990 132.24703979492188 6.256741046905518
991 194.49789428710938 47.04592514038086
992 149.5789031982422 28.36258316040039
993 227.40740966796875 54.60527038574219
994 218.33428955078125 38.14769744873047
995 189.8983612060547 2.5840859413146973
996 260.9588928222656 54.38901901245117
997 140.87411499023438 6.823600769042969
998 223.72789001464844 -0.0873280018568039
999 325.3304748535156 11.473767280578613
